"species_sci"	"sample"	"study"	"pub_stranded"	"n_reads"	"failed"	"strand_fwd"	"strand_rev"	"max_strand"	"max_strand_no_fail"	"aligned"	"percent_aligned"	"test_stranded"	"flag"
"s. cerevisiae"	"SRR6767451"	"PRJNA435723"	"Stranded"	100000	0.033	0.8565	0.1105	0.8565	0.885729058945191	66302	0.66302	"Stranded"	"Failed"
"s. cerevisiae"	"SRR6767452"	"PRJNA435723"	"Stranded"	100000	0.5649	0.3973	0.0378	0.3973	0.91312341990347	57578	0.57578	"Stranded"	"Failed"
"s. cerevisiae"	"SRR7174202"	"PRJNA471740"	"Stranded"	100000	0.1676	0.0091	0.8233	0.8233	0.989067755886593	60127	0.60127	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7174204"	"PRJNA471740"	"Stranded"	100000	0.1628	0.009	0.8283	0.8283	0.989251164457184	55118	0.55118	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363059"	"PRJNA476714"	"Stranded"	100000	0.0478	0.0053	0.9469	0.9469	0.994433942449065	94699	0.94699	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363060"	"PRJNA476714"	"Stranded"	100000	0.0401	0.005	0.9549	0.9549	0.994791124075424	95822	0.95822	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363061"	"PRJNA476714"	"Stranded"	100000	0.045	0.0053	0.9497	0.9497	0.994450261780105	94814	0.94814	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109496"	"PRJNA498394"	"Stranded"	100000	0.0314	0.0135	0.9551	0.9551	0.986062358042536	76720	0.7672	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109497"	"PRJNA498394"	"Stranded"	100000	0.028	0.0132	0.9589	0.9589	0.98642115008744	75306	0.75306	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109498"	"PRJNA498394"	"Stranded"	100000	0.0293	0.0142	0.9565	0.9565	0.985371381477284	74088	0.74088	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198059"	"PRJNA505786"	"Stranded"	100000	0.0193	0.0422	0.9385	0.9385	0.956969511573366	61684	0.61684	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198060"	"PRJNA505786"	"Stranded"	100000	0.0194	0.036	0.9447	0.9447	0.963291526460691	66982	0.66982	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198061"	"PRJNA505786"	"Stranded"	100000	0.0207	0.0332	0.9462	0.9462	0.966101694915254	68502	0.68502	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8761856"	"PRJNA528474"	"Unstranded"	100000	0.1396	0.4292	0.4312	0.4312	0.501162250116225	87502	0.87502	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR8761857"	"PRJNA528474"	"Unstranded"	100000	0.1381	0.4306	0.4313	0.4313	0.5004060795916	87672	0.87672	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR8761858"	"PRJNA528474"	"Unstranded"	100000	0.1073	0.4428	0.4499	0.4499	0.503976699899182	86004	0.86004	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR9336459"	"PRJNA550078"	"Stranded"	100000	0.0331	0.0225	0.9445	0.9445	0.976732161323682	91648	0.91648	"Stranded"	"Passed"
"s. cerevisiae"	"SRR9336460"	"PRJNA550078"	"Stranded"	100000	0.0323	0.0255	0.9422	0.9422	0.973648858117185	91005	0.91005	"Stranded"	"Passed"
"s. cerevisiae"	"SRR9336461"	"PRJNA550078"	"Stranded"	100000	0.0271	0.0266	0.9463	0.9463	0.972659060540652	90646	0.90646	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1555415"	"PRJNA258654"	"Unstranded"	1000000	0.047	0.5268	0.4262	0.5268	0.552780692549843	940482	0.940482	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1555416"	"PRJNA258654"	"Unstranded"	1000000	0.0496	0.5246	0.4259	0.5246	0.551920042083114	916914	0.916914	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1555417"	"PRJNA258654"	"Unstranded"	1000000	0.039	0.5314	0.4296	0.5314	0.552965660770031	945413	0.945413	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1605749"	"PRJNA263283"	"Stranded"	1000000	0.0613	0.3436	0.595	0.595	0.633922863839761	749807	0.749807	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1605750"	"PRJNA263283"	"Stranded"	1000000	0.0621	0.3447	0.5932	0.5932	0.632476809894445	750453	0.750453	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1605751"	"PRJNA263283"	"Stranded"	1000000	0.0571	0.3016	0.6413	0.6413	0.680135751405239	816030	0.81603	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1656884"	"PRJNA267766"	"Stranded"	1000000	0.2027	0.0083	0.789	0.789	0.989589865797065	527393	0.527393	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1656885"	"PRJNA267766"	"Stranded"	1000000	0.2123	0.0089	0.7788	0.7788	0.988701282214041	458133	0.458133	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1656886"	"PRJNA267766"	"Stranded"	1000000	0.2016	0.0075	0.7908	0.7908	0.990605035700864	525431	0.525431	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817418"	"PRJNA299815"	"Stranded"	1000000	0.1003	0.0337	0.866	0.866	0.962543069912193	695485	0.695485	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817419"	"PRJNA299815"	"Stranded"	1000000	0.073	0.0249	0.902	0.902	0.973136260653792	758139	0.758139	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817420"	"PRJNA299815"	"Stranded"	1000000	0.1107	0.0228	0.8664	0.8664	0.974358974358974	672436	0.672436	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140907"	"PRJNA310655"	"Stranded"	1000000	0.1668	0.0097	0.8235	0.8235	0.988358137301968	526469	0.526469	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140908"	"PRJNA310655"	"Stranded"	1000000	0.1516	0.0118	0.8367	0.8367	0.986093105480259	501143	0.501143	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140909"	"PRJNA310655"	"Stranded"	1000000	0.1085	0.0095	0.8819	0.8819	0.989342607134844	551446	0.551446	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180780"	"PRJNA312727"	"Stranded"	1000000	0.0444	0.0075	0.948	0.948	0.992150706436421	931521	0.931521	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180781"	"PRJNA312727"	"Stranded"	1000000	0.0445	0.0074	0.9481	0.9481	0.992255363683935	936597	0.936597	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180782"	"PRJNA312727"	"Stranded"	1000000	0.0428	0.0073	0.9499	0.9499	0.99237358963644	933871	0.933871	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407195"	"PRJNA319164"	"Stranded"	1000000	0.0432	0.0082	0.9486	0.9486	0.991429765886288	952429	0.952429	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407196"	"PRJNA319164"	"Stranded"	1000000	0.0423	0.0102	0.9476	0.9476	0.989350595113803	949030	0.94903	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407197"	"PRJNA319164"	"Stranded"	1000000	0.0414	0.0087	0.9499	0.9499	0.990924264552472	943559	0.943559	"Stranded"	"Passed"
"s. cerevisiae"	"SRR4018567"	"PRJNA338508"	"Stranded"	1000000	0.0432	0.0115	0.9453	0.9453	0.987980769230769	907845	0.907845	"Stranded"	"Passed"
"s. cerevisiae"	"SRR4018568"	"PRJNA338508"	"Stranded"	1000000	0.0446	0.0099	0.9455	0.9455	0.989637848021771	909857	0.909857	"Stranded"	"Passed"
"s. cerevisiae"	"SRR4018569"	"PRJNA338508"	"Stranded"	1000000	0.0445	0.0094	0.9462	0.9462	0.990163248221013	912406	0.912406	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5000465"	"PRJNA352693"	"Stranded"	1000000	0.035	0.0103	0.9547	0.9547	0.989326424870466	906134	0.906134	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5000466"	"PRJNA352693"	"Stranded"	1000000	0.036	0.0103	0.9537	0.9537	0.989315352697095	899970	0.89997	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5000467"	"PRJNA352693"	"Stranded"	1000000	0.0288	0.0335	0.9378	0.9378	0.96551014104808	865268	0.865268	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5309371"	"PRJNA377731"	"Stranded"	1000000	0.0663	0.0143	0.9194	0.9194	0.984684588197494	824501	0.824501	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5309372"	"PRJNA377731"	"Stranded"	1000000	0.062	0.012	0.926	0.926	0.987206823027719	861795	0.861795	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5309373"	"PRJNA377731"	"Stranded"	1000000	0.0491	0.0151	0.9358	0.9358	0.984120307077506	857250	0.85725	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5417301"	"PRJNA381711"	"Unstranded"	1000000	0.0315	0.4955	0.473	0.4955	0.511615900877646	727416	0.727416	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR5417302"	"PRJNA381711"	"Unstranded"	1000000	0.0253	0.5004	0.4744	0.5004	0.513336068937218	810907	0.810907	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR5417303"	"PRJNA381711"	"Unstranded"	1000000	0.0379	0.4924	0.4698	0.4924	0.511743920182914	725357	0.725357	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR5468230"	"PRJNA383899"	"Stranded"	1000000	0.0279	0.0159	0.9562	0.9562	0.98364365805987	885401	0.885401	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5468231"	"PRJNA383899"	"Stranded"	1000000	0.0285	0.0146	0.957	0.957	0.984973240016468	888318	0.888318	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5468232"	"PRJNA383899"	"Stranded"	1000000	0.027	0.015	0.958	0.958	0.984583761562179	884734	0.884734	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6357070"	"PRJNA421472"	"Stranded"	1000000	0.0384	0.0088	0.9528	0.9528	0.990848585690516	795739	0.795739	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6357071"	"PRJNA421472"	"Stranded"	1000000	0.0394	0.0089	0.9517	0.9517	0.990734957318343	789545	0.789545	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6357072"	"PRJNA421472"	"Stranded"	1000000	0.0476	0.0096	0.9428	0.9428	0.989920201595968	807099	0.807099	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6767450"	"PRJNA435723"	"Stranded"	1000000	0.0318	0.8088	0.1595	0.8088	0.835278322833833	624685	0.624685	"Stranded"	"Failed"
"s. cerevisiae"	"SRR6767451"	"PRJNA435723"	"Stranded"	1000000	0.032	0.8565	0.1115	0.8565	0.884814049586777	661710	0.66171	"Stranded"	"Failed"
"s. cerevisiae"	"SRR6767452"	"PRJNA435723"	"Stranded"	1000000	0.565	0.397	0.038	0.397	0.91264367816092	575146	0.575146	"Stranded"	"Failed"
"s. cerevisiae"	"SRR7174202"	"PRJNA471740"	"Stranded"	1000000	0.1696	0.0092	0.8212	0.8212	0.988921001926782	600629	0.600629	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7174204"	"PRJNA471740"	"Stranded"	1000000	0.1669	0.0093	0.8238	0.8238	0.988836874324811	549006	0.549006	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363059"	"PRJNA476714"	"Stranded"	1000000	0.0481	0.0052	0.9467	0.9467	0.99453724130686	947351	0.947351	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363060"	"PRJNA476714"	"Stranded"	1000000	0.0411	0.0054	0.9535	0.9535	0.994368547293774	957944	0.957944	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363061"	"PRJNA476714"	"Stranded"	1000000	0.0452	0.0051	0.9498	0.9498	0.994659126610116	949566	0.949566	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109496"	"PRJNA498394"	"Stranded"	1000000	0.0302	0.0128	0.957	0.957	0.986801402351	768843	0.768843	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109497"	"PRJNA498394"	"Stranded"	1000000	0.029	0.0135	0.9576	0.9576	0.986098239110287	752998	0.752998	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109498"	"PRJNA498394"	"Stranded"	1000000	0.0281	0.0136	0.9583	0.9583	0.986006790822101	738740	0.73874	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198059"	"PRJNA505786"	"Stranded"	1000000	0.0193	0.0426	0.9381	0.9381	0.956561639645152	620405	0.620405	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198060"	"PRJNA505786"	"Stranded"	1000000	0.0201	0.0365	0.9433	0.9433	0.962747499489692	669856	0.669856	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198061"	"PRJNA505786"	"Stranded"	1000000	0.0201	0.0327	0.9472	0.9472	0.966629247882437	686748	0.686748	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8761856"	"PRJNA528474"	"Unstranded"	1000000	0.1394	0.4272	0.4334	0.4334	0.503602138043226	874812	0.874812	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR8761857"	"PRJNA528474"	"Unstranded"	1000000	0.1387	0.428	0.4333	0.4333	0.503076744456055	876585	0.876585	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR8761858"	"PRJNA528474"	"Unstranded"	1000000	0.1088	0.4419	0.4492	0.4492	0.504096061048143	857581	0.857581	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR9336459"	"PRJNA550078"	"Stranded"	1000000	0.0319	0.0236	0.9444	0.9444	0.975619834710744	916968	0.916968	"Stranded"	"Passed"
"s. cerevisiae"	"SRR9336460"	"PRJNA550078"	"Stranded"	1000000	0.0327	0.0249	0.9425	0.9425	0.97426090551995	910638	0.910638	"Stranded"	"Passed"
"s. cerevisiae"	"SRR9336461"	"PRJNA550078"	"Stranded"	1000000	0.0283	0.0263	0.9454	0.9454	0.9729340331378	906543	0.906543	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1555415"	"PRJNA258654"	"Unstranded"	2000	0.0435	0.513	0.4435	0.513	0.536330371144799	1884	0.942	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1555416"	"PRJNA258654"	"Unstranded"	2000	0.039	0.518	0.443	0.518	0.539021852237253	1831	0.9155	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1555417"	"PRJNA258654"	"Unstranded"	2000	0.0415	0.5335	0.425	0.5335	0.5565988523735	1898	0.949	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1605749"	"PRJNA263283"	"Stranded"	2000	0.0575	0.366	0.5765	0.5765	0.611671087533156	1496	0.748	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1605750"	"PRJNA263283"	"Stranded"	2000	0.0715	0.3555	0.573	0.573	0.617124394184168	1506	0.753	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1605751"	"PRJNA263283"	"Stranded"	2000	0.0625	0.262	0.6755	0.6755	0.720533333333333	1622	0.811	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1656884"	"PRJNA267766"	"Stranded"	2000	0.1965	0.008	0.7955	0.7955	0.990043559427505	1055	0.5275	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1656885"	"PRJNA267766"	"Stranded"	2000	0.2175	0.0092	0.7733	0.7733	0.988242811501597	924	0.462	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1656886"	"PRJNA267766"	"Stranded"	2000	0.2024	0.0065	0.7912	0.7912	0.99185157327316	1042	0.521	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817418"	"PRJNA299815"	"Stranded"	2000	0.102	0.031	0.867	0.867	0.965478841870824	1356	0.678	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817419"	"PRJNA299815"	"Stranded"	2000	0.066	0.0245	0.9095	0.9095	0.973768736616702	1527	0.7635	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817420"	"PRJNA299815"	"Stranded"	2000	0.1045	0.0215	0.874	0.874	0.975991066443328	1387	0.6935	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140907"	"PRJNA310655"	"Stranded"	2000	0.1607	0.0107	0.8285	0.8285	0.987249761677788	1087	0.5435	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140908"	"PRJNA310655"	"Stranded"	2000	0.1466	0.0106	0.8428	0.8428	0.987579095383173	998	0.499	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140909"	"PRJNA310655"	"Stranded"	2000	0.1159	0.0074	0.8767	0.8767	0.991629906119217	1095	0.5475	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180780"	"PRJNA312727"	"Stranded"	2000	0.0365	0.01	0.9535	0.9535	0.989621172807473	1860	0.93	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180781"	"PRJNA312727"	"Stranded"	2000	0.047	0.009	0.944	0.944	0.990556138509968	1854	0.927	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180782"	"PRJNA312727"	"Stranded"	2000	0.0485	0.006	0.9455	0.9455	0.993694167104572	1858	0.929	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407195"	"PRJNA319164"	"Stranded"	2000	0.041	0.009	0.95	0.95	0.990615224191867	1847	0.9235	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407196"	"PRJNA319164"	"Stranded"	2000	0.0335	0.011	0.9555	0.9555	0.988618727366787	1849	0.9245	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407197"	"PRJNA319164"	"Stranded"	2000	0.041	0.0075	0.9515	0.9515	0.992179353493222	1831	0.9155	"Stranded"	"Passed"
"s. cerevisiae"	"SRR4018567"	"PRJNA338508"	"Stranded"	2000	0.044	0.0115	0.9445	0.9445	0.987970711297071	1803	0.9015	"Stranded"	"Passed"
"s. cerevisiae"	"SRR4018568"	"PRJNA338508"	"Stranded"	2000	0.052	0.011	0.937	0.937	0.988396624472574	1819	0.9095	"Stranded"	"Passed"
"s. cerevisiae"	"SRR4018569"	"PRJNA338508"	"Stranded"	2000	0.0425	0.0105	0.947	0.947	0.989033942558747	1831	0.9155	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5000465"	"PRJNA352693"	"Stranded"	2000	0.0375	0.01	0.9525	0.9525	0.98961038961039	1812	0.906	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5000466"	"PRJNA352693"	"Stranded"	2000	0.028	0.0145	0.9575	0.9575	0.985082304526749	1799	0.8995	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5000467"	"PRJNA352693"	"Stranded"	2000	0.03	0.042	0.928	0.928	0.956701030927835	1725	0.8625	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5309371"	"PRJNA377731"	"Stranded"	2000	0.0575	0.0295	0.913	0.913	0.968700265251989	1632	0.816	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5309372"	"PRJNA377731"	"Stranded"	2000	0.0485	0.0075	0.944	0.944	0.992117708880715	1714	0.857	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5309373"	"PRJNA377731"	"Stranded"	2000	0.0515	0.0145	0.934	0.934	0.9847127042699	1702	0.851	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5417301"	"PRJNA381711"	"Unstranded"	2000	0.036	0.4855	0.4785	0.4855	0.503630705394191	1492	0.746	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR5417302"	"PRJNA381711"	"Unstranded"	2000	0.0255	0.4995	0.475	0.4995	0.512570548999487	1653	0.8265	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR5417303"	"PRJNA381711"	"Unstranded"	2000	0.042	0.503	0.455	0.503	0.525052192066806	1449	0.7245	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR5468230"	"PRJNA383899"	"Stranded"	2000	0.024	0.0145	0.9615	0.9615	0.985143442622951	1752	0.876	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5468231"	"PRJNA383899"	"Stranded"	2000	0.0325	0.012	0.9555	0.9555	0.987596899224806	1775	0.8875	"Stranded"	"Passed"
"s. cerevisiae"	"SRR5468232"	"PRJNA383899"	"Stranded"	2000	0.024	0.017	0.959	0.959	0.982581967213115	1756	0.878	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6357070"	"PRJNA421472"	"Stranded"	2000	0.032	0.0085	0.9595	0.9595	0.991219008264463	1557	0.7785	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6357071"	"PRJNA421472"	"Stranded"	2000	0.034	0.0045	0.9615	0.9615	0.995341614906832	1549	0.7745	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6357072"	"PRJNA421472"	"Stranded"	2000	0.0325	0.0065	0.961	0.961	0.99328165374677	1552	0.776	"Stranded"	"Passed"
"s. cerevisiae"	"SRR6767450"	"PRJNA435723"	"Stranded"	2000	0.0415	0.8095	0.149	0.8095	0.844548774126239	1247	0.6235	"Stranded"	"Failed"
"s. cerevisiae"	"SRR6767451"	"PRJNA435723"	"Stranded"	2000	0.034	0.859	0.107	0.859	0.889233954451346	1333	0.6665	"Stranded"	"Failed"
"s. cerevisiae"	"SRR6767452"	"PRJNA435723"	"Stranded"	2000	0.564	0.3905	0.0455	0.3905	0.895642201834862	1154	0.577	"Stranded"	"Failed"
"s. cerevisiae"	"SRR7174202"	"PRJNA471740"	"Stranded"	2000	0.1735	0.012	0.8145	0.8145	0.985480943738657	1203	0.6015	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7174204"	"PRJNA471740"	"Stranded"	2000	0.154	0.01	0.836	0.836	0.988179669030733	1106	0.553	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363059"	"PRJNA476714"	"Stranded"	2000	0.0405	0.004	0.9555	0.9555	0.995831162063575	1879	0.9395	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363060"	"PRJNA476714"	"Stranded"	2000	0.036	0.0075	0.9565	0.9565	0.992219917012448	1921	0.9605	"Stranded"	"Passed"
"s. cerevisiae"	"SRR7363061"	"PRJNA476714"	"Stranded"	2000	0.039	0.0025	0.9585	0.9585	0.997398543184183	1909	0.9545	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109496"	"PRJNA498394"	"Stranded"	2000	0.038	0.012	0.95	0.95	0.987525987525988	1500	0.75	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109497"	"PRJNA498394"	"Stranded"	2000	0.022	0.014	0.964	0.964	0.985685071574642	1508	0.754	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8109498"	"PRJNA498394"	"Stranded"	2000	0.037	0.0175	0.9455	0.9455	0.981827622014538	1458	0.729	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198059"	"PRJNA505786"	"Stranded"	2000	0.015	0.046	0.939	0.939	0.953299492385787	1211	0.6055	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198060"	"PRJNA505786"	"Stranded"	2000	0.025	0.033	0.942	0.942	0.966153846153846	1324	0.662	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8198061"	"PRJNA505786"	"Stranded"	2000	0.0175	0.0305	0.952	0.952	0.968956743002545	1365	0.6825	"Stranded"	"Passed"
"s. cerevisiae"	"SRR8761856"	"PRJNA528474"	"Unstranded"	2000	0.143	0.4375	0.4195	0.4375	0.510501750291715	1744	0.872	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR8761857"	"PRJNA528474"	"Unstranded"	2000	0.1395	0.438	0.4225	0.438	0.509006391632772	1753	0.8765	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR8761858"	"PRJNA528474"	"Unstranded"	2000	0.1005	0.445	0.4545	0.4545	0.505280711506392	1734	0.867	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR9336459"	"PRJNA550078"	"Stranded"	2000	0.0345	0.018	0.9475	0.9475	0.981356809943035	1832	0.916	"Stranded"	"Passed"
"s. cerevisiae"	"SRR9336460"	"PRJNA550078"	"Stranded"	2000	0.019	0.0275	0.9535	0.9535	0.971967380224261	1810	0.905	"Stranded"	"Passed"
"s. cerevisiae"	"SRR9336461"	"PRJNA550078"	"Stranded"	2000	0.0265	0.019	0.9545	0.9545	0.980482794042116	1790	0.895	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1555415"	"PRJNA258654"	"Unstranded"	20000	0.0466	0.5286	0.4248	0.5286	0.554436752674638	18829	0.94145	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1555416"	"PRJNA258654"	"Unstranded"	20000	0.0499	0.5154	0.4348	0.5154	0.542412123763418	18328	0.9164	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1555417"	"PRJNA258654"	"Unstranded"	20000	0.0378	0.5373	0.4249	0.5373	0.558407815422989	18925	0.94625	"Unstranded"	"Passed"
"s. cerevisiae"	"SRR1605749"	"PRJNA263283"	"Stranded"	20000	0.0625	0.3482	0.5894	0.5894	0.628626279863481	15018	0.7509	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1605750"	"PRJNA263283"	"Stranded"	20000	0.0658	0.3479	0.5863	0.5863	0.627595803896382	15007	0.75035	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1605751"	"PRJNA263283"	"Stranded"	20000	0.0563	0.2931	0.6506	0.6506	0.689414008689202	16324	0.8162	"Unstranded"	"Failed"
"s. cerevisiae"	"SRR1656884"	"PRJNA267766"	"Stranded"	20000	0.1993	0.0071	0.7936	0.7936	0.991132758836018	10461	0.52305	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1656885"	"PRJNA267766"	"Stranded"	20000	0.2083	0.0094	0.7823	0.7823	0.988126815713023	9178	0.4589	"Stranded"	"Passed"
"s. cerevisiae"	"SRR1656886"	"PRJNA267766"	"Stranded"	20000	0.2037	0.0062	0.7901	0.7901	0.992213989702374	10517	0.52585	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817418"	"PRJNA299815"	"Stranded"	20000	0.0973	0.0321	0.8706	0.8706	0.964440013293453	13803	0.69015	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817419"	"PRJNA299815"	"Stranded"	20000	0.0713	0.0238	0.9049	0.9049	0.974372779153656	15128	0.7564	"Stranded"	"Passed"
"s. cerevisiae"	"SRR2817420"	"PRJNA299815"	"Stranded"	20000	0.1084	0.0199	0.8717	0.8717	0.977680574248542	13556	0.6778	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140907"	"PRJNA310655"	"Stranded"	20000	0.165	0.0087	0.8263	0.8263	0.989580838323353	10592	0.5296	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140908"	"PRJNA310655"	"Stranded"	20000	0.1486	0.0102	0.8412	0.8412	0.988019732205779	10110	0.5055	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3140909"	"PRJNA310655"	"Stranded"	20000	0.1098	0.0107	0.8795	0.8795	0.987980229161986	11000	0.55	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180780"	"PRJNA312727"	"Stranded"	20000	0.0456	0.007	0.9474	0.9474	0.992665549036044	18639	0.93195	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180781"	"PRJNA312727"	"Stranded"	20000	0.0429	0.0068	0.9503	0.9503	0.992895204262877	18669	0.93345	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3180782"	"PRJNA312727"	"Stranded"	20000	0.0406	0.0061	0.9533	0.9533	0.993641859495518	18689	0.93445	"Stranded"	"Passed"
"s. cerevisiae"	"SRR3407195"	"PRJNA319164"	"Stranded"	20000	0.0444	0.0069	0.9487	0.9487	0.992779405609041	18978	0.9489	"Stranded"	"Passed"
